-258,-254,-248,-241,-235,-233,-230,-224,-223,-215,-214,-210,-207,-204,-203,-202,-200,-198,-197,-194,-191,-187,-185,-184,-182,-180,-179,-177,-171,-168,-167,-166,-165,-164,-163,-162,-161,-158,-157,-155,-154,-152,-151,-149,-148,-147,-145,-144,-143,-142,-140,-139,-138,-137,-136,-135,-134,-133,-132,-131,-130,-129,-128,-127,-126,-125,-124,-123,-122,-121,-120,-119,-118,-117,-116,-115,-114,-113,-112,-111,-110,-109,-108,-107,-106,-105,-104,-103,-102,-101,-100,-99,-98,-97,-96,-95,-94,-93,-92,-91,-90,-89,-88,-87,-86,-85,-84,-83,-82,-81,-80,-79,-78,-77,-76,-75,-74,-73,-72,-71,-70,-69,-68,-67,-66,-65,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,143,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,161,162,163,164,166,167,169,171,172,174,175,176,177,179,183,184,185,187,188,190,191,192,194,195,196,201,206,208,210,213,214,215,221,229,234,236,238,245,810,886,907,909,911,912,923,941,944,948,958,961,981,999,1000,1002,1003,1004,1008,1014,1018,1019,1021,1027,1029,1030,1034,1035,1038,1042,1044,1049,1050,1051,1052,1053,1055,1059,1062,1065,1066,1072,1073,1075,1077,1078,1079,1080,1081,1082,1083,1084,1088,1090,1091,1092,1095,1096,1100,1101,1103,1104,1106,1107,1108,1109,1111,1112,1113,1114,1116,1117,1118,1119,1120,1121,1122,1124,1125,1126,1128,1129,1130,1131,1133,1134,1135,1136,1137,1138,1139,1141,1142,1144,1145,1147,1148,1149,1150,1152,1153,1157,1159,1160,1162,1172,1174,1177,1180,1183,1184,1186,1195,1199,1201,1202,1203,1208,1212,1214,1217,1220,1222,1223,1224,1225,1226,1227,1228,1230,1231,1232,1234,1235,1237,1240,1241,1242,1243,1244,1245,1246,1247,1248,1249,1251,1252,1253,1254,1256,1257,1258,1259,1260,1261,1263,1265,1266,1270,1272,1273,1274,1275,1277,1278,1279,1280,1282,1283,1284,1285,1286,1287,1290,1291,1293,1294,1295,1296,1298,1299,1300,1301,1302,1303,1304,1305,1306,1307,1308,1309,1310,1311,1312,1314,1315,1316,1317,1318,1319,1321,1322,1323,1324,1325,1327,1328,1329,1330,1331,1332,1334,1335,1337,1338,1339,1340,1341,1343,1344,1346,1347,1349,1350,1352,1353,1354,1355,1356,1357,1358,1359,1360,1362,1363,1364,1365,1366,1367,1368,1369,1370,1371,1372,1373,1374,1375,1377,1378,1379,1380,1381,1382,1383,1384,1385,1386,1387,1388,1389,1390,1391,1393,1394,1395,1396,1397,1398,1399,1400,1401,1402,1403,1404,1405,1406,1407,1408,1409,1410,1411,1412,1413,1414,1415,1416,1417,1418,1419,1420,1421,1422,1423,1424,1425,1426,1427,1428,1429,1430,1431,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1448,1449,1450,1451,1452,1453,1454,1455,1456,1457,1458,1459,1460,1461,1462,1463,1464,1465,1466,1467,1468,1469,1470,1471,1472,1473,1474,1475,1476,1477,1478,1479,1480,1481,1482,1483,1484,1485,1486,1487,1488,1489,1490,1491,1492,1493,1494,1495,1496,1497,1498,1499,1500,1501,1502,1503,1504,1505,1506,1507,1508,1509,1510,1511,1512,1513,1514,1515,1516,1517,1518,1519,1520,1521,1522,1523,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1534,1535,1536,1537,1538,1539,1540,1541,1542,1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554,1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568,1569,1570,1571,1572,1573,1574,1575,1576,1577,1578,1579,1580,1581,1582,1583,1584,1585,1586,1587,1588,1589,1590,1591,1592,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1614,1615,1616,1617,1618,1619,1620,1621,1622,1623,1624,1625,1626,1627,1628,1629,1630,1631,1632,1633,1634,1635,1636,1637,1638,1639,1640,1641,1642,1643,1644,1645,1646,1647,1648,1649,1650,1651,1652,1653,1654,1655,1656,1657,1658,1659,1660,1661,1662,1663,1664,1665,1666,1667,1668,1669,1670,1671,1672,1673,1674,1675,1676,1677,1678,1679,1680,1681,1682,1683,1684,1685,1686,1687,1688,1689,1690,1691,1692,1693,1694,1695,1696,1697,1698,1699,1700,1701,1702,1703,1704,1705,1706,1707,1708,1709,1710,1711,1712,1713,1714,1715,1716,1717,1718,1719,1720,1721,1722,1723,1724,1725,1726,1727,1728,1730,1731,1732,1733,1734,1735,1736,1737,1738,1739,1740,1741,1742,1743,1744,1745,1746,1747,1748,1749,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1761,1762,1764,1765,1766,1775,1776
1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,1,4,3,1,1,1,1,3,2,4,3,2,1,1,4,1,1,3,3,2,2,1,4,5,1,6,4,1,5,3,4,2,3,4,3,3,1,4,6,4,1,2,2,3,4,5,4,9,4,6,6,3,10,6,7,8,17,14,9,9,6,10,8,8,11,13,10,11,10,10,12,13,8,7,9,12,15,16,20,19,21,19,17,10,15,16,30,16,30,36,18,30,28,33,29,30,26,34,32,44,37,54,36,43,48,64,48,57,63,56,64,58,70,73,72,82,85,65,102,93,110,129,131,140,134,138,141,147,179,188,194,203,237,261,247,286,271,316,343,359,410,425,443,496,532,616,647,712,807,928,1059,1180,1359,1605,1882,2244,2711,3408,4289,5905,8986,16194,33790,123353,33552,15989,9078,5998,4255,3347,2632,2228,1911,1462,1293,1239,994,891,830,740,671,561,533,489,466,444,371,365,348,259,291,253,240,245,214,222,202,161,168,159,155,147,150,115,126,124,110,121,103,77,82,95,87,76,80,67,55,65,47,50,52,52,56,55,41,54,36,34,34,40,37,24,43,37,39,25,18,23,17,24,30,20,20,21,18,10,17,24,25,15,11,18,8,11,10,16,7,13,17,13,12,15,10,11,11,6,7,16,7,9,6,8,8,10,9,6,8,7,5,3,8,6,6,11,5,8,7,4,3,2,5,3,3,6,5,4,2,4,2,2,5,5,3,5,1,1,3,3,3,3,3,3,1,2,1,1,1,1,1,1,2,2,1,1,4,1,2,4,3,1,1,1,1,3,1,1,2,4,3,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,4,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,4,1,1,2,1,3,1,3,2,1,4,4,1,2,2,1,2,2,1,3,1,3,1,1,1,1,1,1,1,2,1,1,2,4,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,3,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,2,3,1,1,1,3,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,3,1,2,3,1,2,3,3,2,2,1,1,2,2,3,1,1,2,1,6,1,2,4,2,1,1,4,3,2,2,5,3,3,2,2,2,4,6,5,3,2,1,3,1,1,3,2,1,2,1,5,1,2,1,2,1,3,3,4,4,2,3,1,2,3,3,2,2,3,1,3,3,7,3,3,3,5,2,5,3,3,4,6,5,4,10,11,4,5,3,6,3,2,4,6,3,3,3,4,7,6,9,7,11,7,3,5,3,6,3,4,2,4,3,3,3,8,3,7,6,8,9,8,5,4,7,5,11,11,5,16,3,6,4,8,10,6,4,5,2,8,13,10,3,10,13,10,19,13,10,2,6,8,13,10,9,9,14,15,9,4,13,7,10,7,11,7,9,14,11,14,16,5,14,13,15,17,16,10,10,16,20,10,12,14,8,13,18,22,14,11,11,16,18,13,10,12,25,18,9,23,18,16,16,24,18,14,17,12,14,17,19,21,16,15,12,23,20,15,17,20,21,15,29,21,19,21,18,33,17,18,17,13,22,16,30,29,18,23,30,16,18,23,22,27,19,22,30,28,31,23,27,21,24,21,32,21,23,26,35,30,40,18,33,24,29,24,25,25,34,34,33,26,24,24,24,26,31,33,21,30,38,35,26,18,29,28,29,27,21,21,24,24,22,25,22,21,23,15,26,19,23,16,13,15,21,15,21,15,10,19,12,23,11,9,20,21,18,10,14,6,15,13,13,7,11,8,5,21,10,11,10,10,8,4,5,8,6,4,12,9,17,4,7,18,5,9,4,4,3,4,5,7,2,4,4,4,6,4,8,5,10,5,7,4,8,9,6,5,4,5,4,5,7,9,4,6,5,7,7,6,4,3,6,6,7,6,6,7,7,6,4,6,5,8,6,5,6,5,2,5,7,3,4,3,5,7,3,3,4,3,4,7,3,2,5,6,6,11,6,11,8,17,8,5,9,8,7,10,14,18,25,12,15,14,4,4,4,4,3,3,2,1,3,4,2,5,6,2,3,4,1,6,3,9,4,5,5,4,4,1,4,6,3,1,3,3,5,4,4,2,3,1,2,2,1,1,1,1,1
