17,-12,-2,1,2,2,-4,0,28,3,2,0,1,-1,4,-1,29,0,1,0,0,2,-6,-1,27,2,3,0,-3,0,0,0,29,3,-2,-1,0,-2,0,-2,27,-1,0,-1,0,-5,0,4,22,4,1,1,0,2,0,0,23,0,-2,0,1,0,2,1,7,8,2,0,0,0,-1,-2,0,0,0,0,0,0,0,0,3,0,-1,0,-1,0,1,1,7,-3,0,1,0,1,1,-2,17,-1,0,0,0,0,-2,2,22,3,-3,3,3,2,1,0,2,3,3,3,2,2,1,0,2,-1,0,-1,0,0,0,0,4,-2,1,-1,1,0,0,-1,19,-7,0,0,0,0,-1,1,29,0,0,3,0,0,-3,-1,24,2,0,-3,0,-1,0,0,25,0,0,3,-1,3,-1,1,23,-2,1,3,-1,-1,0,5,20,1,2,0,0,0,1,0,18,-1,0,-1,0,-2,1,-2
1,-1,1,0,0,0,2,-2,-1,1,0,2,0,0,2,1,-1,-1,1,1,-1,1,0,-4,-3,-3,3,-1,0,-2,1,-5,0,-1,0,0,-2,0,-2,1,-2,0,-1,-1,-3,-1,0,-4,-6,2,0,-1,6,0,3,2,-4,-2,0,0,0,-1,0,-4,1,0,-3,-3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-1,0,-1,0,1,1,8,-2,-1,0,0,1,1,-2,8,4,0,-1,-1,0,-1,0,11,0,0,0,0,0,1,1,2,3,3,2,2,1,1,0,2,-2,0,-1,1,0,0,-1,4,-2,0,-1,1,0,-1,-1,5,5,0,-3,-2,3,-2,-1,-1,0,4,0,-1,0,0,-2,-4,4,2,2,0,-3,0,0,-4,0,0,2,0,0,-1,0,-8,0,-1,1,1,4,2,0,-6,0,-1,-2,0,0,0,-1,-9,0,-1,1,0,0,0,1
0,1,-3,-2,5,-1,-2,1,-5,4,0,0,0,3,0,0,0,0,-4,0,-1,1,4,2,0,-2,1,1,-1,1,1,2,1,1,0,2,2,-2,-3,-2,-1,-3,1,1,0,3,1,3,0,0,1,3,5,-2,-1,0,5,-1,0,1,4,0,3,-1,0,0,-1,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,4,0,-1,0,-1,0,1,1,2,1,-1,0,1,0,0,0,-6,2,0,0,-2,-1,1,-1,-6,-1,0,-2,0,-2,0,1,0,0,0,0,0,0,0,0,2,-2,0,-1,1,0,0,-1,3,0,0,0,0,0,-1,-1,2,2,-1,0,1,-3,0,0,0,0,-1,1,-2,3,3,-3,3,1,2,0,-2,-1,0,0,-5,0,1,-2,0,1,1,-1,-4,3,0,-2,0,-1,-3,0,-5,3,3,3,0,-1,0,1,-2,-1,1,-1,0,2,2,0
-1,0,0,0,0,0,0,0,-1,-1,-2,-2,2,-3,-2,-1,-5,4,0,0,-1,0,1,0,2,0,-1,2,-1,2,-2,0,-1,5,-3,-1,-1,4,-1,-3,0,0,-3,-3,0,-1,2,-2,4,-4,-1,-1,0,0,-1,1,2,1,2,0,-1,-1,0,-2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,-1,0,-1,0,1,1,0,3,0,0,1,0,0,0,-2,-6,-2,2,-1,-4,2,0,2,4,-1,-2,2,0,2,-2,0,0,0,0,0,0,0,0,2,-2,0,-1,1,0,0,-1,1,1,-2,1,0,0,-1,-1,-1,-1,1,0,0,-1,0,0,0,-5,-2,0,2,1,-1,-1,-4,1,0,-2,-1,2,1,0,-5,1,1,0,0,-2,0,3,-1,0,2,3,-1,1,0,-1,-2,0,-1,-1,0,2,-1,1,-4,1,1,0,-3,-2,-4,0
3,0,-2,0,2,0,0,-3,-1,1,-4,-2,0,0,0,1,3,-1,0,0,1,0,-1,0,1,3,0,1,2,0,0,2,-3,0,-1,0,0,-1,0,3,0,0,2,-4,0,0,4,2,1,0,1,-2,-3,-1,0,-5,7,3,-2,0,0,2,-1,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,3,0,-1,0,-1,0,1,1,0,0,1,0,0,0,0,0,-4,0,-2,0,-1,0,1,0,3,3,-2,0,-1,0,2,0,1,1,1,1,1,0,0,0,2,-1,0,-1,0,0,0,0,0,2,-3,1,0,0,0,-1,-3,-1,0,2,-2,-1,1,0,-2,-1,-1,2,3,-3,0,0,1,2,0,-1,-2,0,1,2,-1,0,-3,0,0,1,0,1,-2,-5,0,-2,0,-4,1,-1,-2,-1,-2,1,-1,0,0,-1,0,2,-1,0,1,5,0,2
0,0,0,0,0,0,0,1,0,-3,5,0,1,2,-1,0,3,1,2,2,3,-2,-2,1,0,0,3,0,0,0,4,-5,0,0,-1,4,0,-3,2,0,-1,3,1,0,1,0,0,0,-3,-1,-3,-2,0,-2,-1,0,-2,3,-2,1,2,1,1,0,1,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,2,1,-1,0,0,0,-1,3,0,-1,-2,2,0,0,-1,2,0,1,1,-1,-2,2,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,2,-2,1,0,0,0,-1,0,-2,0,-1,1,-2,3,0,1,0,0,-1,-1,0,-1,1,0,4,-2,0,3,1,-1,1,-1,0,0,-4,1,-5,0,-2,0,2,-3,-1,0,0,1,-2,1,-2,0,-2,-1,-2,3,0,0,0,-2,1,-1,-2,2,2
-1,2,-1,-2,4,-1,-1,2,-1,0,-2,0,1,1,1,-1,0,0,-2,-1,-1,-2,0,-3,1,1,0,0,-2,-2,0,2,1,-2,1,1,0,-4,2,0,0,-1,1,-7,0,-3,1,0,0,0,3,-1,1,3,1,0,0,1,1,-4,0,2,-2,-1,1,0,-2,-2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,2,1,-1,0,0,0,2,-1,0,0,0,0,1,0,-1,2,3,0,3,2,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,0,1,-3,-1,2,1,0,-4,4,0,0,0,-2,-2,0,-1,1,-1,0,-4,1,0,0,-1,-1,0,4,1,0,-1,-4,-3,3,2,-4,-1,1,1,-1,0,-1,0,-1,0,4,-2,0,1,-1,1,0,0,0,0,-2
0,-1,3,0,0,-2,0,2,-2,0,0,-3,-1,1,-1,1,0,-4,2,3,-2,0,0,0,3,0,-3,-1,1,0,0,-2,-1,1,0,0,0,-1,-3,0,-2,0,2,0,0,-2,1,1,2,0,0,3,0,0,-2,-5,-3,2,1,3,-2,-1,0,0,1,0,-1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-3,2,0,0,1,-2,2,-1,0,-2,0,0,0,0,1,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,0,0,3,-1,-3,0,-3,-2,0,0,5,1,-1,0,-1,-2,1,2,2,0,-2,-1,0,-3,-2,0,0,0,0,1,0,-1,2,2,0,1,0,-5,-5,1,4,-3,-2,-2,2,0,-1,-1,1,-2,-1,-3
19,-13,-4,2,2,1,-2,-1,29,-3,0,-1,3,4,-3,-4,26,0,0,3,0,2,0,-2,29,0,0,-1,-2,1,2,-2,30,0,-1,-3,1,1,-1,0,30,0,3,2,-3,2,4,-2,14,5,2,1,-1,0,-1,1,7,0,-2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-3,0,1,0,1,-1,0,13,-5,5,-6,6,-1,0,0,24,1,1,-1,0,0,-2,0,24,-2,-3,1,1,2,1,-1,28,2,-4,1,0,0,1,-1,28,-1,-1,1,3,1,3,0
0,0,0,0,0,0,0,0,1,-3,-4,-2,0,0,0,4,0,-4,-3,-3,0,-2,0,-3,-2,0,-3,1,0,-2,1,0,-1,2,1,2,-3,0,0,0,-2,1,-2,0,-5,1,2,3,10,-3,-2,0,-2,-1,-3,0,9,-1,-3,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-3,0,1,0,2,-1,-1,9,2,-1,0,2,2,-3,0,0,0,0,1,0,-2,0,-3,0,-3,0,2,-3,-4,-1,1,-1,-1,0,2,1,2,-1,0,0,2,0,0,-1,-1,4,3
