101.0,102.0,103.0,104.0,105.0,106.0,107.0,108.0,109.0,110.0,111.0,112.0,113.0,114.0,115.0,116.0,117.0,118.0,119.0,120.0,121.0,122.0,123.0,124.0,125.0,126.0,127.0,128.0,129.0,130.0,131.0,132.0,133.0,134.0,135.0,136.0,137.0,138.0,139.0,140.0,141.0,142.0,143.0,144.0,145.0,146.0,147.0,148.0,149.0,150.0,151.0,152.0,153.0,154.0,155.0,156.0,157.0,158.0,159.0,160.0,161.0,162.0,163.0,164.0,165.0,166.0,167.0,168.0,169.0,170.0,171.0,172.0,173.0,174.0,175.0,176.0,177.0,178.0,179.0,180.0,181.0,182.0,183.0,184.0,185.0,186.0,187.0,188.0,189.0,190.0,191.0,192.0,193.0,194.0,195.0,196.0,197.0,198.0,199.0,200.0,201.0,202.0,203.0,204.0,205.0,206.0,207.0,208.0,209.0,210.0,211.0,212.0,213.0,214.0,215.0,216.0,217.0,218.0,219.0,220.0,221.0,222.0,223.0,224.0,225.0,226.0,227.0,228.0,229.0,230.0,231.0,232.0,233.0,234.0,235.0,236.0
1.0,3.0,2.0,13.0,15.0,16.0,19.0,13.0,17.0,2.0,27.0,26.0,28.0,23.0,31.0,59.0,5.0,42.0,69.0,62.0,87.0,70.0,101.0,16.0,104.0,129.0,172.0,167.0,192.0,202.0,32.0,232.0,248.0,306.0,323.0,354.0,320.0,60.0,444.0,507.0,502.0,550.0,526.0,547.0,81.0,614.0,638.0,729.0,745.0,811.0,857.0,858.0,138.0,880.0,1005.0,1059.0,1095.0,1201.0,1179.0,177.0,1237.0,1307.0,1432.0,1638.0,1660.0,1710.0,262.0,1895.0,2224.0,2211.0,2609.0,2563.0,2893.0,440.0,3059.0,3822.0,3947.0,4588.0,4904.0,5033.0,756.0,5082.0,6984.0,6573.0,8118.0,8010.0,8599.0,1230.0,8013.0,11169.0,9982.0,12069.0,10776.0,11960.0,1754.0,9274.0,11501.0,10018.0,9700.0,7512.0,7518.0,1211.0,5180.0,5563.0,5133.0,5390.0,4408.0,5317.0,723.0,4004.0,4895.0,4717.0,7399.0,5706.0,9569.0,771.0,3292.0,4662.0,2916.0,2928.0,1115.0,778.0,444.0,57.0,393.0,233.0,171.0,114.0,62.0,27.0,6.0,28.0,13.0,8.0,1.0,3.0
